Week,dengue-incidence,_interpolatedadmiralty,_interpolatedang-mo-kio,_interpolatedboon-lay-east,_interpolatedchangi,_interpolatedchoa-chu-kang-south,_interpolatedclementi,_interpolatedeast-coast-parkway,_interpolatedkhatib,_interpolatedmarina-barrage,_interpolatednewton,_interpolatedpasir-panjang,_interpolatedseletar,_interpolatedsembawang,_interpolatedtai-seng,_interpolatedtengah,_interpolatedtuas-south,_zeroed_admiralty,_zeroed_ang-mo-kio,_zeroed_boon-lay-east,_zeroed_changi,_zeroed_choa-chu-kang-south,_zeroed_clementi,_zeroed_east-coast-parkway,_zeroed_khatib,_zeroed_marina-barrage,_zeroed_newton,_zeroed_pasir-panjang,_zeroed_seletar,_zeroed_sembawang,_zeroed_tai-seng,_zeroed_tengah,_zeroed_tuas-south,admiralty,ang-mo-kio,boon-lay-east,changi,choa-chu-kang-south,clementi,east-coast-parkway,marina-barrage,newton,pasir-panjang,seletar,sembawang,tai-seng,tengah,total-population
846,0.0036429760913547164,-0.04074879332490651,-0.040980166079318564,-0.040428021018424506,-0.03994004926315923,-0.04010629116419843,-0.04089202597864303,-0.040649004175869495,-0.03966290918771303,-0.03958374392762646,-0.04184926251804935,-0.03928264083275993,-0.039445639317973125,-0.0400899752756907,-0.04014292357623105,-0.040711434693734276,-0.039630339456662965,-0.09583485075046629,-0.09490940465918893,-0.07885591524674082,-0.11273485963459519,-0.10515667919464446,-0.09818509450110106,-0.10067154697803882,-0.07017443745741822,-0.11229012647964197,-0.07023518379719486,0.05815201832235885,-0.09547396489238703,-0.08686119395222908,-0.10036478740035899,-0.08604418372552747,-0.044069663968812275,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
847,0.001985953700853929,-0.04074879332490651,-0.04068320835410611,-0.04012855419606581,-0.03994004926315923,-0.03979778123216614,-0.04028169723269314,-0.04094356217714391,-0.04026386235722383,-0.038428014177914735,-0.04125565595750964,-0.03838985354110629,-0.039151268875301695,-0.04039600562130665,-0.03985203282567865,-0.040711434693734276,-0.03811773108045445,-0.06388990050031086,-0.08148787268718241,-0.11280776764464312,-0.09646384896568455,-0.09298064265631721,-0.10138678236526742,-0.020973238953758088,0.0661644696027086,-0.12194949219832085,-0.1151396455691719,-0.07908674491840804,-0.10120240278593025,-0.024177858110414275,-0.09466224266170223,-0.03963833182861378,0.013771769990253835,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
848,0.0037419028012353603,-0.04014510749787086,-0.0394953774532563,-0.038930686906631005,-0.03847166509907249,-0.03856374150403695,-0.039366204113768295,-0.038881656168223,-0.03876147943344682,-0.03813908174048681,-0.04006844283643023,-0.03690187472168357,-0.038268157547287365,-0.03886585389322685,-0.03897936057402147,-0.03886091493492817,-0.036907644379487646,-0.11480216496149608,-0.10833093663119545,-0.12814086227595384,-0.11505928973015385,-0.12508110262099814,-0.12273136812637635,-0.12164478593179691,-0.08821929280361147,-0.12436433362799057,-0.12780500658178082,-0.09769539078156288,-0.10884031997732121,-0.1074571471573968,-0.12203445740725469,-0.11408105257991283,-0.09915674392982761,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
849,0.001614978538801514,-0.03923957875731738,-0.03919841972804384,-0.039829087373707106,-0.03905901876470718,-0.03948927130013384,-0.03967136848674325,-0.03976533017204624,-0.03876147943344682,-0.037850149303058876,-0.04066204939696994,-0.037794662013337206,-0.037679416661944486,-0.03886585389322685,-0.03839757907291666,-0.040403014733933255,-0.03751268772997105,-0.10382108831300516,-0.04601668104687949,-0.020809199856778815,-0.09762606401346387,-0.05866635786648585,-0.06936990372360402,-0.0922822513965356,-0.04811961425651535,-0.10504560219063282,-0.10823126683502159,0.01163040366447177,-0.103111882083778,-0.05014666867345184,-0.10036478740035899,-0.054140160546399314,-0.05508707996101534,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
850,-4.204385169927343e-05,-0.0383340500167639,-0.03860450427761893,-0.03952962055134841,-0.038765341931889845,-0.03918076136810155,-0.039061039740793356,-0.03917621416949741,-0.03966290918771303,-0.03756121686563095,-0.03977163955616038,-0.03690187472168357,-0.037090675776601606,-0.039783944930074734,-0.03781579757181186,-0.040094594774132235,-0.036907644379487646,-0.0748709771488018,-0.046975361902022804,-0.09309378883295792,-0.0546241072456286,-0.06309400751678668,-0.024546273625275276,0.1719805594208163,-0.0060149517820644325,-0.060371035741743004,-0.04605585822766876,0.20702118522759747,-0.053465420339736745,-0.06536976452074972,-0.04562035790925408,-0.044472274734542294,-0.06059578795711688,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
851,8.16145356515316e-05,-0.03742852127621042,-0.03741667337676913,-0.03863122008427231,-0.037003280934985755,-0.03825523157200466,-0.03784038224889356,-0.037703424163125325,-0.03755957309442522,-0.036405487115919226,-0.03888122971535082,-0.03541389590226085,-0.03591319400591583,-0.03764173251076302,-0.03665223456960227,-0.03886091493492817,-0.03630260102900425,-0.05889850202372408,-0.021090978813153104,0.0032856631352808753,-0.1092482144912572,-0.0675216571670875,-0.08110942589221393,-0.0713090124427775,-0.01804485534619326,-0.08210460860877047,-0.031087704303676404,-0.04186945319209838,-0.09738344419023479,-0.07522000301017777,-0.07299257265480653,0.028036868854385343,0.25340056782067055,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
852,0.0004031263427636247,-0.04074879332490651,-0.040980166079318564,-0.041625888307859314,-0.03964637243034188,-0.041340330892327616,-0.04028169723269314,-0.03917621416949741,-0.04326862820477785,-0.03727228442820302,-0.04066204939696994,-0.036604278957799025,-0.039445639317973125,-0.04315027873185029,-0.03868846982346906,-0.041636694573137324,-0.03721016605472934,0.0,-0.007669446841146587,-0.014237873586217082,-0.03137980629004196,-0.030993547552105743,-0.05549592297888322,0.2726521063988552,0.3187924444494142,-0.11108270576480711,-0.04835865113905219,0.006978242198683058,-0.04487276349942191,-0.008059286036804763,-0.06386850107295572,-0.07250914358892765,0.11017415992203068,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
853,-0.0011302376603863577,-0.03923957875731738,-0.038307546552406486,-0.04072748784078321,-0.037884311433437796,-0.04041480109623073,-0.03845071099484345,-0.037703424163125325,-0.04026386235722383,-0.03582762224106337,-0.03917803299562067,-0.036604278957799025,-0.03738504621927304,-0.041008066312538574,-0.03694312532015466,-0.040711434693734276,-0.03478999265279573,-0.04991398476586786,-0.04409931933659284,0.018618757766591595,-0.11389707468237452,-0.035421197202406544,-0.06510098657138223,-0.12164478593179691,-0.01804485534619326,-0.12194949219832085,-0.09786869873379611,0.09536931004866853,-0.09833818383915865,-0.03223714414721904,-0.11291038582540386,0.03770475466624236,0.23687444383236594,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
854,-0.00023989727146056148,-0.04014510749787086,-0.03860450427761893,-0.04012855419606581,-0.037884311433437796,-0.03979778123216614,-0.03845071099484345,-0.03799798216439974,-0.04026386235722383,-0.036405487115919226,-0.03977163955616038,-0.03630668319391448,-0.03738504621927304,-0.040702035966922616,-0.03723401607070707,-0.04132827461333631,-0.03721016605472934,-0.05390710354713729,-0.01725625539257981,-0.06899892584089821,-0.07903062324899457,-0.07637695646768913,-0.08110942589221393,-0.0964768991872872,0.19648842488077098,-0.013281627863183475,-0.04145027240490188,-0.004652161465788712,-0.029596929116639976,-0.010745714715739674,-0.043339340013791375,-0.08507739514434177,0.1597525318869445,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
855,-0.0003388239813412055,-0.04195616497897781,-0.041277123804531024,-0.04192535513021801,-0.04082107976161127,-0.041648840824359906,-0.04089202597864303,-0.04005988817332066,-0.04296815162002245,-0.03871694661534267,-0.04184926251804935,-0.03838985354110629,-0.040328750645987455,-0.04284424838623433,-0.03985203282567865,-0.04256195445254037,-0.03842025275569616,0.0009982796953173537,-0.0249257022337264,0.08323679942711533,-0.0034866451433380034,0.045383408915583394,-0.01707566860888714,0.2432895718635938,0.15037379455161046,-0.02052615215219263,-0.01611955037968407,0.06745634125393625,0.01050213613816257,-0.034923572826153965,0.003421526843194065,-0.01836898304252834,0.02203483198440613,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
856,-0.0006850674659234596,-0.03863589293028173,-0.038307546552406486,-0.03863122008427231,-0.03935269559752454,-0.03825523157200466,-0.0387558753678184,-0.038881656168223,-0.04026386235722383,-0.037850149303058876,-0.04036524611670008,-0.03690187472168357,-0.037679416661944486,-0.0400899752756907,-0.03752490682125947,-0.03978617481433123,-0.03660512270424594,-0.06888129897689765,-0.06806634071517591,-0.008761768360748969,-0.043001956767835275,-0.03984884685270737,-0.03842025436999607,0.28523604977110995,0.038094694619741305,-0.02897809715603664,-0.04029887594921017,0.05582593758946448,-0.01814005332955354,-0.05641500225763332,-0.03991781317059732,-0.05220658338402791,0.1514894698927922,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
857,-0.00023989727146056148,-0.04165432206545999,-0.040980166079318564,-0.041625888307859314,-0.04082107976161127,-0.041340330892327616,-0.040586861605668094,-0.03976533017204624,-0.04326862820477785,-0.03929481149019853,-0.041552459237779504,-0.03809225777722175,-0.040328750645987455,-0.04345630907746625,-0.03956114207512626,-0.0428703744123414,-0.03842025275569616,-0.050912264461185214,-0.026843063944013038,-0.08871290465258343,-0.06857068781898058,-0.045383408915583394,-0.02988242006555251,0.0,0.15638874633367486,-0.039844883589550385,-0.047207254683360476,0.06513026052104191,0.03628010665910706,-0.010745714715739674,-0.09010020687077683,-0.053173371965213614,-0.011017415992203065,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
858,-0.0016743345647298998,-0.04195616497897781,-0.04157408152974347,-0.04282375559729411,-0.04111475659442861,-0.0425743706204568,-0.041502354724592926,-0.03976533017204624,-0.043569104789533256,-0.0390058790527706,-0.04214606579831921,-0.03868744930499084,-0.0406231210886589,-0.04406836976869817,-0.03985203282567865,-0.04410405425154546,-0.040840426157629776,-0.07087785836753235,-0.04889272361230945,-0.019713978811685195,-0.10111270915680187,0.032100459964680944,-0.013873980744720812,-0.0713090124427775,0.1002491963677403,-0.0905565536126145,-0.05526702987320251,0.1325866017749782,-0.06396755647789931,-0.014327619620986238,-0.08211664423665736,-0.045439063315728,-0.08538497393957378,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
859,-0.0008087258532742646,-0.04346537954656694,-0.042167996980168376,-0.04432108970908761,-0.04228946392569801,-0.044116920280618276,-0.04241784784351778,-0.040649004175869495,-0.045071487713310265,-0.04073947367733818,-0.043036475639128775,-0.03958023659664447,-0.04209497330201611,-0.045292491151162004,-0.04014292357623105,-0.04564615405055055,-0.04205051285859658,-0.05390710354713729,-0.01917361710286645,0.1697592619895115,0.01045993543001399,0.09519446748146763,-0.011739522168609908,0.11325549035029367,0.20851832844489984,-0.04708940787855954,-0.03914747949351844,0.3116948182078435,0.04487276349942192,0.011641190942051327,-0.042198831066060025,0.021269348786085437,0.8345692614093823,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
860,-0.00026462894893072245,-0.04286169371953129,-0.04276191243059329,-0.04342268924201151,-0.0428768175913327,-0.043191390484521384,-0.04302817658946767,-0.04182723618096716,-0.04477101112855486,-0.041317338552194036,-0.043926885479938324,-0.04017542812441356,-0.04209497330201611,-0.044986460805546045,-0.041306486578440646,-0.04502931413094852,-0.040840426157629776,-0.07087785836753235,-0.0249257022337264,-0.0536658312095875,-0.006973290286675987,-0.05313179580360983,-0.04695808867443965,0.02936253453526133,0.002004983927354799,-0.049504249308229255,-0.04029887594921017,0.09769539078156288,-0.024823230872020624,-0.05014666867345184,-0.038777304222865974,-0.06767520068299915,0.05233272596296458,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
861,0.0002052729230023366,-0.03773036418972825,-0.03682275792634422,-0.03713388597247881,-0.03847166509907249,-0.03671268191184318,-0.03753521787591861,-0.03799798216439974,-0.03906195601820223,-0.03669441955334716,-0.03917803299562067,-0.03571149166614539,-0.03620756444858728,-0.03917188423884282,-0.03636134381904987,-0.039169334894729194,-0.03600007935376254,-0.111807325875544,-0.10641357492090882,-0.12047431496029848,-0.11389707468237452,-0.12397419020842293,-0.11846245097415456,-0.1174501381410453,-0.08621430887625667,-0.12315691291315571,-0.12780500658178082,-0.09769539078156288,-0.10597610103054961,-0.10656167093108516,-0.12089394845952334,-0.11021389825517001,-0.10741980592397991,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
862,0.0005267847301144297,-0.03682483544917477,-0.03711971565155667,-0.03773281961719621,-0.037884311433437796,-0.037329701775907775,-0.03814554662186851,-0.037703424163125325,-0.038160526263936026,-0.0361165546784913,-0.03947483627589052,-0.03571149166614539,-0.035618823563244396,-0.037947762856378985,-0.03636134381904987,-0.03886091493492817,-0.03721016605472934,-0.04991398476586786,-0.09203336209375898,-0.020809199856778815,-0.09297720382234655,-0.008855299300601647,-0.09498340663693475,-0.11325549035029367,-0.07017443745741822,-0.08934913289777963,-0.09902009518948783,0.0,-0.09070026664776767,-0.08865214640485236,-0.08667868002758276,-0.045439063315728,0.06610449595321842,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
863,-6.677552916943444e-05,-0.04135247915194216,-0.040980166079318564,-0.04222482195257671,-0.04111475659442861,-0.04195735075639221,-0.04180751909756788,-0.03976533017204624,-0.04326862820477785,-0.03958374392762646,-0.042739672358858914,-0.03898504506887538,-0.040328750645987455,-0.04345630907746625,-0.03956114207512626,-0.04379563429174445,-0.040840426157629776,0.006987957867221493,-0.028760425654299676,0.09090334674277069,-0.09995049410902253,0.03431428478983135,-0.05336146440277233,0.02936253453526133,0.07217942138477301,-0.09297139504228422,-0.07484076961996174,0.10002147151445721,-0.01718531368062967,-0.03402809659984233,-0.08211664423665736,0.001933577162371397,0.37459214373490435,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
864,0.0009966866020474888,-0.04437090828712042,-0.04454365878186801,-0.04492002335380501,-0.044638878588236786,-0.04473394014468286,-0.04424883408136747,-0.04359458418861366,-0.04567244088282107,-0.043050933176761626,-0.04600450844182731,-0.04225859847160538,-0.04356682551537331,-0.04559852149677797,-0.043342721832307446,-0.04502931413094852,-0.042353034533838284,-0.014974195429760358,0.0009586808551433191,0.026285305082246947,0.12203258001682982,0.029886635139530524,0.03948748365805151,0.5411095650069587,0.07819437316683744,0.0833120293236053,0.07138658025288659,0.24889063841969586,0.01050213613816257,-0.022386905657791,0.030793741588746523,0.03673796608505666,0.23687444383236594,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
865,-9.150720663959544e-05,-0.04437090828712042,-0.044246701056655555,-0.04551895699852242,-0.043757848089784744,-0.045350960008747464,-0.04455399845434241,-0.0427109101847904,-0.04597291746757647,-0.04247306830190577,-0.04511409860101775,-0.04196100270772083,-0.04327245507270187,-0.04590455184239392,-0.042760940331202646,-0.04502931413094852,-0.04265555620907998,-0.025955272078251285,-0.04889272361230945,-0.0153330946313107,-0.10111270915680187,0.02656589790180492,-0.024546273625275276,0.004194647790751621,0.09222926065832107,-0.08572687075327505,-0.0782949589870369,0.11863011737761206,-0.04869172209511739,0.006268333584181474,-0.09124071581850818,0.044472274734542266,0.02754353998050767,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
866,-0.0003882873362815275,-0.04105063623842434,-0.04068320835410611,-0.04132642148550061,-0.041995787092880654,-0.04103182096029532,-0.041197190351617986,-0.04094356217714391,-0.042367198450511644,-0.04016160880248232,-0.042739672358858914,-0.03958023659664447,-0.039445639317973125,-0.042232187695002414,-0.04014292357623105,-0.04132827461333631,-0.039630339456662965,-0.09982796953173571,-0.0977854472246189,-0.12375997809557934,-0.040677526672276615,-0.10626359160721965,-0.11526076310998823,-0.0713090124427775,-0.05212958211122497,-0.05071167002306413,-0.10707987037932985,-0.06978242198683061,-0.05919385823327996,-0.09760690866796877,-0.06729002791614978,-0.08314381798197037,-0.0027543539980507694,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
867,-0.0006850674659234596,-0.03893773584379955,-0.03860450427761893,-0.03952962055134841,-0.03935269559752454,-0.03918076136810155,-0.039061039740793356,-0.038881656168223,-0.040864815526734634,-0.03756121686563095,-0.04006844283643023,-0.03719947048556811,-0.03650193489125871,-0.04131409665815453,-0.03781579757181186,-0.041636694573137324,-0.03751268772997105,-0.06488818019562821,-0.05656217045345603,-0.12375997809557934,-0.0987882790612432,-0.05091797097845942,-0.08110942589221393,0.004194647790751621,-0.08821929280361147,-0.09900849861645851,-0.10017149164517955,-0.06513026052104191,-0.08783604770099607,-0.10118881357321532,-0.08553817107985141,-0.08024345223841327,-0.08813932793762455,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
868,-9.150720663959544e-05,-0.03923957875731738,-0.038307546552406486,-0.039829087373707106,-0.03905901876470718,-0.03948927130013384,-0.039061039740793356,-0.038881656168223,-0.04026386235722383,-0.037850149303058876,-0.0371004100337317,-0.03690187472168357,-0.037090675776601606,-0.04039600562130665,-0.03752490682125947,-0.040403014733933255,-0.03721016605472934,-0.06688473958626294,-0.06614897900488925,-0.07009414688599185,-0.09297720382234655,-0.0475972337407338,-0.08004219660415848,-0.04614112569826779,0.01002491963677403,-0.0905565536126145,-0.07368937316427,-0.03954337245920402,-0.034370627361259336,-0.05462404980501004,-0.07527359055026925,-0.0493062176404708,-0.0247891859824569,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
869,0.0011945400218087768,-0.03984326458435303,-0.0394953774532563,-0.03952962055134841,-0.04023372609597658,-0.03918076136810155,-0.03967136848674325,-0.04005988817332066,-0.04116529211149004,-0.03929481149019853,-0.03858442643508097,-0.03838985354110629,-0.037679416661944486,-0.040702035966922616,-0.03897936057402147,-0.040403014733933255,-0.03842025275569616,-0.03893290811737694,-0.05368612788802606,-0.012047431496029845,-0.0011622150477793277,-0.02656589790180492,-0.05549592297888322,0.18036985500231958,0.11227909993186913,-0.07003040146042187,-0.056418426328894225,0.08373890638419673,-0.04582750314834578,-0.017014048299921165,-0.03991781317059732,0.0,0.12670028391033528,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
870,0.002109612088204734,-0.04195616497897781,-0.040980166079318564,-0.041625888307859314,-0.041995787092880654,-0.041340330892327616,-0.040586861605668094,-0.041238120178418325,-0.042367198450511644,-0.04045054123991026,-0.03947483627589052,-0.03928264083275993,-0.039740009760644575,-0.04284424838623433,-0.03985203282567865,-0.042253534492739366,-0.03993286113190467,-0.05290882385181993,-0.08340523439746907,-0.09528423092314516,-0.08135505334455323,-0.08633916818086597,-0.10565569951748921,0.004194647790751621,-0.05613954996593457,-0.07727492574943103,-0.10132288810087128,-0.04884769539078144,-0.0935644855945393,-0.09671143244165713,-0.09808376950489629,-0.08024345223841327,-0.0027543539980507694,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
871,0.0004031263427636247,-0.04135247915194216,-0.040980166079318564,-0.04132642148550061,-0.04170211026006331,-0.04103182096029532,-0.041502354724592926,-0.040354446174595084,-0.04266767503526705,-0.03958374392762646,-0.03917803299562067,-0.03928264083275993,-0.039445639317973125,-0.04284424838623433,-0.03956114207512626,-0.041636694573137324,-0.039630339456662965,-0.069879578672215,-0.0508100853225961,-0.03942795762337041,-0.06973290286675991,-0.03874193444013217,-0.010672292880554464,-0.10067154697803882,0.004009967854709598,-0.08451945003844019,-0.05296423696181907,-0.009304322931577425,-0.06301281682897544,-0.07969738414173597,-0.09922427845262764,-0.03963833182861378,0.013771769990253835,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
872,-0.0012538960477371628,-0.04286169371953129,-0.04276191243059329,-0.04342268924201151,-0.043757848089784744,-0.043191390484521384,-0.04363850533541758,-0.04212179418224157,-0.04477101112855486,-0.041606270989621975,-0.041552459237779504,-0.040770619652182656,-0.04150623241667323,-0.04468043045993009,-0.04188826807954545,-0.04410405425154546,-0.04114294783287147,-0.07087785836753235,-0.023967021378583062,-0.07228458897617909,-0.023244300955586637,-0.06530783234193709,-0.05122700582666143,0.49496843930869083,0.034084726765031687,-0.025355835011532074,-0.021876532658142666,0.0814128256513024,-0.04487276349942191,-0.046564763768205286,0.06843053686388113,-0.054140160546399314,0.024789185982456913,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
873,-0.0012786277252073237,-0.04165432206545999,-0.040980166079318564,-0.041625888307859314,-0.04170211026006331,-0.041340330892327616,-0.040586861605668094,-0.04153267817969274,-0.04266767503526705,-0.04016160880248232,-0.03947483627589052,-0.03898504506887538,-0.039740009760644575,-0.04284424838623433,-0.03985203282567865,-0.042253534492739366,-0.03902529610617956,-0.10182452892237043,-0.08148787268718241,-0.05038016807430663,-0.0732195480100979,-0.08855299300601639,-0.056563152266938664,0.22651098070058737,-0.04611463032916054,0.06037103574174299,-0.01611955037968407,0.21865158889206923,-0.07828865121175736,-0.09223405131009893,-0.052463411595642204,-0.09087812663145599,0.046824017966863044,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
874,-0.00216896811413312,-0.04014510749787086,-0.03919841972804384,-0.038930686906631005,-0.04082107976161127,-0.03856374150403695,-0.03845071099484345,-0.040354446174595084,-0.040564338941979236,-0.038428014177914735,-0.037990819874541254,-0.037794662013337206,-0.038562527989958816,-0.041008066312538574,-0.03839757907291666,-0.039169334894729194,-0.03811773108045445,-0.1028228086176878,-0.10545489406576547,-0.12375997809557934,-0.10343713925236053,-0.12729492744614856,-0.1216641388383209,-0.07969830802428074,-0.04611463032916054,-0.11832723005381626,-0.12550221367039738,-0.08373890638419675,-0.08688130805207221,-0.10208428979952697,-0.11975343951179199,-0.11118068683635572,-0.09915674392982761,0.041793333333333335,0.06368166666666666,0.05925333333333333,0.024298333333333335,0.029936666666666667,0.074705,0.09114666666666667,0.028958333333333332,0.04277,0.016588333333333333,0.058423333333333334,0.047608333333333336,0.07715666666666667,0.00013666666666666666,0.9345471666666667
